query,ground_truth_size,Hit@5,Hit@10,Hit@20,AP
我想學習金融數據分析，能否告訴我有關大數據分析或機器學習的課程資訊？,5,1,1,1,0.23594754144227262
我想進入金融業，想知道有哪些課程可以學習金融數據分析、金融科技或是軟體設計？,5,1,1,1,0.22793470310525965
有關金融數據分析與創新微學程，我想了解如何應用大數據和人工智慧於金融領域，哪些課程比較有幫助？,5,1,1,1,0.13673013759819833
我對金融數據分析有興趣，希望能學到如何應用大數據和AI技術於金融領域，有沒有相關的課程或實作案例可以參考？,5,1,1,1,0.12369721861144027
我想在金融業發展，我想問的是有哪些課程可以學習金融數據分析與金融科技的應用？,5,1,1,1,0.20733927703027372
我想學習金融數據分析與創新的應用，有哪些課程可以幫助我掌握金融科技或大數據分析的技能？,5,1,1,1,0.11945435737932004
這學程好像涵蓋了很多金融和數據分析的課程，有沒有機會能夠實踐金融科技的項目？,5,1,1,1,0.2203343669199415
有沒有相關金融數據分析或創新微學程的課程，幫助我學習如何用數據分析來做市場預測或投資決策？,5,1,1,1,0.2265720909159541
有哪些課程可以學習商業分析的實務應用，或者有機會接觸實際的商業案例嗎？,4,1,1,1,0.2545136440861893
有沒有提供與商業分析有關的課程，讓我可以學習如何使用數據做出實際的決策？,4,1,1,1,0.26559890347348436
我想學習如何在實際商業案例中應用大數據分析和人工智慧，哪些課程會有相關的實作案例和教學？,4,1,1,1,0.5074818826152743
我想學習如何應用大數據和人工智慧於商業分析，是否有實務性的課程或案例分享？,4,1,1,1,0.5048944290245837
有哪些課程可以幫助我學會將商業分析與創新的實踐應用？,4,1,1,1,0.2518518375738312
想學習如何利用大數據分析和人工智慧來進行商業分析，哪些課程比較適合？,4,1,1,1,0.5012291022419791
這個微學程聽起來很實用，我想了解怎麼樣才能結合深度學習與商業分析實務？,4,1,1,1,0.2934448799845142
我對商業數據分析很有興趣，能夠透過實務經驗學習如何應用深度學習、人工智慧方法進行商業分析嗎？,4,1,1,1,0.545959595959596
有關公共事務管理實務體驗學習的課程，我想知道是否有機會實際參與非營利組織的實作或交流活動？,5,1,1,1,0.35335378133035905
我對非營利事業很感興趣，有機會參加實際的公共事務管理實務體驗學習嗎？,5,1,1,1,0.3049219858156028
想進入非營利領域工作，有沒有機會參加實際的管理體驗課程或者交流學習機會？,5,1,1,1,0.4338648735339373
想嘗試實際運用公共事務管理的知識，有機會參加公共事務管理實務體驗學習課程嗎？,5,1,1,1,0.20678818465978172
我想參與一些實際的公共事務管理實務體驗，我們有哪些機會可以與國外非營利組織交流？,5,1,1,1,0.37252107279693486
有關公共事務管理，我想實踐實習的機會有嗎？,5,1,1,1,0.20600082524275742
想學習如何管理非營利組織或推廣社會行銷，有沒有實務性的課程讓我實際操作呢？,5,1,1,1,0.618584447662039
我想參與實習或交流活動，了解如何管理非營利組織，請問這個學程有什麼機會可以接觸相關實踐經驗嗎？,5,1,1,1,0.4511497175141243
政經大數據分析微學程聽起來很有趣，我想知道該學程會教怎麼用數據分析來看社會網絡或內容的影響？,5,1,1,1,0.10593396122308325
政經大數據分析微學程看起來很有趣，能夠學到如何應用數據分析在教育領域的研究嗎？,5,1,1,1,0.3329059829059829
政經大數據分析微學程聽起來很有趣，有沒有提供一些實際應用的大數據分析課程，或者是與教育相關的統計分析課程？,5,0,1,1,0.12738568130928773
有沒有課程介紹如何分析數位內容和社會網絡？,5,1,1,1,0.23274572170450022
政經大數據分析微學程的課程有哪些？能夠提供一些基本的數據分析方法和實際應用嗎？,5,0,1,1,0.028554372097750042
政經大數據分析微學程似乎與教育相關，能夠告訴我該課程主要針對什麼樣的學生或領域嗎？,5,0,0,0,0.017105844462578734
政經大數據分析微學程看起來很有趣，能不能分享一下該課程的實作案例或應用領域？,5,0,0,0,0.011300712203516304
政經大數據分析課程中，有任何針對社會網絡或數位內容的分析課程嗎？,5,1,1,1,0.25875810502949936
想進入醫療行業管理，了解醫院運作和財務管理有哪些課程可以選擇？,5,1,1,1,0.5891666666666666
有關醫療體系管理，我想了解醫院經營管理的實務應用，有什麼樣的課程或資源可以幫助我？,5,1,1,1,0.40117778772951185
我想進入醫務管理的行業，想知道有哪些課程可以讓我了解整體醫療體系的運作？,5,1,1,1,0.3726839826839826
有關醫院管理，我想知道哪些課程可以幫助我了解醫療體系的運作和財務管理？,5,1,1,1,0.49479960658962374
我想了解醫療體系的運作，醫療經費管理是什麼樣的？,5,1,1,1,0.5976250000000001
我想進入醫療行業，想知道醫療體系的管理與財務管理有哪些相關的課程？,5,1,1,1,0.23755146086207896
我想進一步了解醫院管理和財務的相關課程，能否提供一些實用的知識和案例嗎？,5,1,1,1,0.2987420889927462
我對醫院管理很感興趣，想知道如何有效地管理醫療資源，有沒有相關的課程或專題可以幫助我了解這個領域？,5,1,1,1,0.3982922824302134
聽到這個課程很有趣，我想了解高齡照護的相關應用，到底能夠學到什麼東西？,1,0,0,1,0.05
我想知道這個微學程關於長期照護的內容會有什麼樣的應用，能不能給我一些預期的內容？,1,1,1,1,1.0
我想知道這個微學程的重點在哪裡？長期照護的課程會教什麼？,1,1,1,1,0.5
這個微學程的重點是音樂在照護中的應用，我想知道它對照護人員和老人們的幫助有哪些？,1,0,0,0,0.03333333333333333
我想了解這個微學程的主題是什麼？它和長期照護有什麼關係？,1,1,1,1,1.0
這個微學程似乎和長期照護有關，我想知道有什麼音樂相關的應用可以幫助長期照護？,1,1,1,1,0.3333333333333333
我想了解高齡照護相關的課程，對照護人員有什麼實用技巧可以學習？,1,0,0,1,0.08333333333333333
我想幫助照護弱勢族群，請問有關照護的課程是什麼？,1,0,0,0,0.02564102564102564
我想知道智慧照護的應用領域有哪些？是否有相關課程探討如何利用技術幫助長期照護？,1,0,0,0,0.034482758620689655
我想了解如何應用科技於照護老人，是否有相關的課程可以幫助我了解這方面的知識？,1,0,0,0,0.0035971223021582736
想學習智慧照護的應用，我想知道有哪些課程可以教我如何使用技術幫助老人照護？,1,0,0,0,0.0021598272138228943
我想知道有關照護領域的課程，尤其是與老人照護相關的部分，哪些課程值得學習？,1,0,0,0,0.007874015748031496
我想進一步了解智慧照護的實際應用，長照領域有什麼樣的發展趨勢或未來展望？,1,0,0,0,0.010752688172043012
想學習如何運用科技於長期照護上，能夠推薦相關的課程或研究方向嗎？,1,0,1,1,0.14285714285714285
我想學習照護老人的相關知識，智慧照護的課程內容有提到如何照護長期需要護理的病人嗎？,1,1,1,1,0.25
我想在長期照護領域發展，學程中有提供什麼樣的實踐經驗和職業發展方向嗎？,1,1,1,1,0.2
我對生物資訊學很感興趣，想問一下有沒有課程針對生物資訊的實際應用或研究？,6,1,1,1,0.30681735057151094
我對生物資訊學很感興趣，想知道有哪些課程可以幫助我學習生醫資訊處理和精準醫學？,6,1,1,1,0.5437707682388534
我想學習如何分析生物資訊，能夠學習哪些實務課程或相關技術？,6,1,1,1,0.17406261603529663
這個微學程似乎融合了生物、資訊和醫學的知識，我想了解它的課程內容有多樣化，是否有機會接觸到實踐中的生物資訊應用？,6,0,1,1,0.10534003768130752
我對生物資訊學很感興趣，哪些課程有實際操作的機會？,6,1,1,1,0.1430127229848766
我對生物資訊學很有興趣，但不是很了解哪些課程是比較基礎的，有沒有比較適合新手的生物資訊學課程或實務課程？,6,0,1,1,0.11154428777854203
我對生物資訊學有興趣，但不確定哪些課程更適合新手，能給我一些建議嗎？,6,1,1,1,0.14717754656414508
我對生物資訊學很感興趣，想要學習生醫資訊處理實務和進階生物醫學統計學的課程，需要具備什麼樣的前置知識？,6,1,1,1,0.503943533697632
我對腦機介面技術和生物資訊學很感興趣，有沒有相關的課程可以學習？,6,1,1,1,0.17590948335203974
想學習醫用微機電系統或腦機介面的實際應用，哪些課程有實驗室練習或專題設計？,6,1,1,1,0.21921117620651068
我想知道這個微學程的課程內容是什麼樣的，有些是相關生物資訊的實務應用嗎？,6,0,0,0,0.007655219508440464
我想知道這個微學程有什麼樣的課程內容，可以幫助我了解生物資訊、腦機介面或醫用微機電系統的應用嗎？,6,1,1,1,0.11685360638059289
這個微學程看起來很有意思，想知道有哪些課程能夠結合生物資訊學和微機電系統？,6,1,1,1,0.044743846750861425
想學習生物資訊學或腦機介面，有什麼課程可以幫助我了解生物資訊的應用和發展嗎？,6,0,1,1,0.07308151791945892
我對醫用微機電系統很有興趣，請問有哪些課程涉及醫療領域的微機電應用？,6,1,1,1,0.1866759172353792
這個微學程似乎融合了醫學、工程學和生物資訊，想問的是，有哪些課程更關注生物資訊方面的研究或應用？,6,1,1,1,0.045399902035542096
